Organism_name	CAI	Host	CodonSum
Tomato black ring virus :Nepovirus nigranuli:ssRNA(+)::GCF_000853325.1	0.717957217631134	Cucumis_melo.Melonv4	3609
Sweet potato chlorotic stunt virus :Sweet potato chlorotic stunt virus:ssRNA(+)::GCF_000853225.1	0.597329162477279	Chenopodium_quinoa.ASM168347v1	5346
Asparagus virus 1 :Asparagus virus 1:ssRNA(+)::GCF_000928895.1	0.584230502220633	Chenopodium_quinoa.ASM168347v1	3112
Tomato yellow leaf curl virus :Tomato yellow leaf curl virus:ssDNA(+/-):Capsicum annuum:GCF_000858205.1	0.581616535311613	Chenopodium_quinoa.ASM168347v1	1097
Odontoglossum ringspot virus :Odontoglossum ringspot virus:ssRNA(+)::GCF_000859905.1	0.58685167134542	Chenopodium_quinoa.ASM168347v1	3626
Tomato infectious chlorosis virus :Tomato infectious chlorosis virus:ssRNA(+)::GCF_000885955.1	0.555722924014631	Chenopodium_quinoa.ASM168347v1	6899
Pedilanthus leaf curl virus :Pedilanthus leaf curl virus:ssDNA(+/-):Solanum lycopersicum:GCF_000868385.1	0.584204743511763	Chenopodium_quinoa.ASM168347v1	1116
Pedilanthus leaf curl virus :Pedilanthus leaf curl virus:ssDNA(+/-)::GCF_000881095.1	0.579434382246201	Chenopodium_quinoa.ASM168347v1	1148
Apple stem grooving virus :Apple stem grooving virus:ssRNA(+)::GCF_000859505.1	0.601182527212731	Chenopodium_quinoa.ASM168347v1	2425
Grapevine Pinot gris virus :Grapevine Pinot gris virus:ssRNA(+):Vitis vinifera:GCF_000894735.2	0.627650048667625	Chenopodium_quinoa.ASM168347v1	2419
Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1	0.561110970348574	Chenopodium_quinoa.ASM168347v1	4732
Cherry leaf roll virus :Nepovirus avii:ssRNA(+):Rheum:GCF_000893515.1	0.563873486667282	Chenopodium_quinoa.ASM168347v1	3701
Peanut stunt virus :Peanut stunt virus:ssRNA(+):Vigna unguiculata:GCF_000863785.1	0.58306605428064	Chenopodium_quinoa.ASM168347v1	2450
Grapevine fanleaf virus :Nepovirus foliumflabelli:ssRNA(+)::GCF_000860305.1	0.588463406751241	Chenopodium_quinoa.ASM168347v1	3393
Olive mild mosaic virus :Alphanecrovirus tessellati:ssRNA(+):Olea europaea:GCF_000858865.1	0.581148491910445	Chenopodium_quinoa.ASM168347v1	1783
Carnation mottle virus :Alphacarmovirus dianthi:ssRNA(+)::GCF_000854705.1	0.540326111232246	Chenopodium_quinoa.ASM168347v1	1500
Tomato leaf curl New Delhi virus :Tomato leaf curl New Delhi virus:ssDNA(+/-):Solanum lycopersicum:GCF_000842925.1	0.551516930404766	Chenopodium_quinoa.ASM168347v1	1924
Raspberry bushy dwarf virus :Idaeovirus rubi:ssRNA(+)::GCF_000851365.1	0.595254639382489	Chenopodium_quinoa.ASM168347v1	2326
Potato virus S :Potato virus S:ssRNA(+):Solanum tuberosum:GCF_000866605.1	0.569938272694669	Chenopodium_quinoa.ASM168347v1	3155
Arabis mosaic virus :Nepovirus arabis:ssRNA(+):Vitis vinifera:GCF_000855205.1	0.597611013682211	Chenopodium_quinoa.ASM168347v1	3394
Groundnut ringspot virus :Orthotospovirus arachianuli:ssRNA(+/-):Arachis hypogaea:GCF_003972785.1	0.559568163323534	Chenopodium_quinoa.ASM168347v1	4265
Sweet potato virus C :Sweet potato virus C:ssRNA(+)::GCF_000888795.1	0.575766775569286	Chenopodium_quinoa.ASM168347v1	3481
Onion yellow dwarf virus :Onion yellow dwarf virus:ssRNA(+):Allium sativum:GCF_000862605.1	0.544254206706917	Chenopodium_quinoa.ASM168347v1	3477
Tomato marchitez virus :Torradovirus marchitezum:ssRNA(+)::GCF_000879575.1	0.601358259921714	Chenopodium_quinoa.ASM168347v1	3531
Squash leaf curl virus :Squash leaf curl virus:ssDNA(+/-)::GCF_000837705.1	0.556734070417445	Chenopodium_quinoa.ASM168347v1	1410
Schlumbergera virus X :Schlumbergera virus X:ssRNA(+)::GCF_000881915.1	0.595236784059525	Chenopodium_quinoa.ASM168347v1	2169
Broad bean wilt virus 2 :Fabavirus betaviciae:ssRNA(+)::GCF_000861605.1	0.591705008904176	Chenopodium_quinoa.ASM168347v1	2933
Beet soil-borne mosaic virus :Beet soil-borne mosaic virus:ssRNA(+)::GCF_002867265.1	0.648344228037207	Chenopodium_quinoa.ASM168347v1	4401
Pepper chlorotic spot virus :Orthotospovirus capsicimaculaflavi:ssRNA(+/-):Piperaceae:GCF_002003955.1	0.563395090974628	Chenopodium_quinoa.ASM168347v1	5039
Tomato chlorosis virus :Tomato chlorosis virus:ssRNA(+):Solanum lycopersicum:GCF_000864085.1	0.599553816880992	Chenopodium_quinoa.ASM168347v1	4656
Brome mosaic virus :Brome mosaic virus:ssRNA(+)::GCF_000854965.1	0.592394735214298	Chenopodium_quinoa.ASM168347v1	2275
Cucurbit chlorotic yellows virus :Cucurbit chlorotic yellows virus:ssRNA(+):Cucumis melo:GCF_000898355.1	0.583367314645102	Chenopodium_quinoa.ASM168347v1	4918
Plantago asiatica mosaic virus :Plantago asiatica mosaic virus:ssRNA(+)::GCF_000856745.1	0.552074684372466	Chenopodium_quinoa.ASM168347v1	2053
Sweet potato feathery mottle virus :Sweet potato feathery mottle virus:ssRNA(+)::GCF_000863185.1	0.57533912827894	Chenopodium_quinoa.ASM168347v1	4147
Beet yellows virus :Beet yellows virus:ssRNA(+)::GCF_000860605.1	0.555341774500927	Chenopodium_quinoa.ASM168347v1	5076
Potato virus T :Potato virus T:ssRNA(+):Chenopodium amaranticolor:GCF_000879695.1	0.605124420571588	Chenopodium_quinoa.ASM168347v1	2177
Soybean dwarf virus :Luteovirus glycinis:ssRNA(+)::GCF_000848565.1	0.575881759422488	Chenopodium_quinoa.ASM168347v1	2365
Clover yellow mosaic virus :Clover yellow mosaic virus:ssRNA(+)::GCF_000849905.1	0.565099588158895	Chenopodium_quinoa.ASM168347v1	2293
Potato virus Y :Potato virus Y:ssRNA(+)::GCF_000862905.1	0.582088713191645	Chenopodium_quinoa.ASM168347v1	3063
Tobacco necrosis virus A :Alphanecrovirus nicotianae:ssRNA(+)::GCF_000857065.1	0.574714160731482	Chenopodium_quinoa.ASM168347v1	1186
Tomato mosaic virus :Tomato mosaic virus:ssRNA(+):Solanum lycopersicum:GCF_000853705.1	0.568768060523363	Chenopodium_quinoa.ASM168347v1	3154
Pepper mild mottle virus :Pepper mild mottle virus:ssRNA(+)::GCF_000859645.1	0.573735704494135	Chenopodium_quinoa.ASM168347v1	3142
Passiflora latent virus :Passiflora latent virus:ssRNA(+)::GCF_000867525.1	0.558323415295134	Chenopodium_quinoa.ASM168347v1	2745
Cucumber mosaic virus :Cucumber mosaic virus:ssRNA(+)::GCF_000864745.1	0.591432105143609	Chenopodium_quinoa.ASM168347v1	2457
Watermelon mosaic virus :Watermelon mosaic virus:ssRNA(+)::GCF_000856625.1	0.586122960975483	Chenopodium_quinoa.ASM168347v1	3217
Moroccan watermelon mosaic virus :Moroccan watermelon mosaic virus:ssRNA(+):Cucurbita pepo var. melopepo:GCF_000871305.1	0.587937628004032	Chenopodium_quinoa.ASM168347v1	3124
Alfalfa mosaic virus :Alfalfa mosaic virus:ssRNA(+)::GCF_000847525.1	0.576361400439092	Chenopodium_quinoa.ASM168347v1	2437
Tomato black ring virus :Nepovirus nigranuli:ssRNA(+)::GCF_000853325.1	0.623563558886255	Chenopodium_quinoa.ASM168347v1	3609
Sowbane mosaic virus :Sowbane mosaic virus:ssRNA(+):Rubus:GCF_000881455.1	0.562899088237871	Chenopodium_quinoa.ASM168347v1	1886
Marmot norovirus :Marmot norovirus:ssRNA(+):Marmota himalayana:GCF_004130475.1	0.735920404682836	Marmota_marmota_marmota.marMar2.1	1991
Woodchuck hepatitis virus :Woodchuck hepatitis virus:dsDNA-RT::GCF_000840285.1	0.665043534440551	Marmota_marmota_marmota.marMar2.1	1644
Qinghai Himalayan marmot astrovirus 2 :Qinghai Himalayan marmot astrovirus 2:ssRNA(+):Marmota himalayana:GCF_002008655.1	0.718392870383903	Marmota_marmota_marmota.marMar2.1	1674
Lyssavirus rabies :Lyssavirus rabies:ssRNA(-)::GCF_000859625.1	0.691138811669656	Marmota_marmota_marmota.marMar2.1	3615
Marmot mosavirus :Marmot mosavirus:ssRNA(+):Marmota himalayana:GCF_013087965.1	0.754564853015594	Marmota_marmota_marmota.marMar2.1	2502
Marmot associated feces virus 4 :Menegrothvirus gilly:ssDNA:Marmota flaviventris:GCF_023148085.1	0.643991024728676	Marmota_marmota_marmota.marMar2.1	621
Severe acute respiratory syndrome coronavirus 2 :Severe acute respiratory syndrome-related coronavirus:ssRNA(+):Homo sapiens:GCF_009858895.2	0.682184039262258	Marmota_marmota_marmota.marMar2.1	9744
Morbillivirus canis :Morbillivirus canis:ssRNA(-)::GCF_000854065.1	0.671470246199285	Marmota_marmota_marmota.marMar2.1	4989
Qinghai Himalayan marmot astrovirus 1 :Qinghai Himalayan marmot astrovirus 1:ssRNA(+):Marmota himalayana:GCF_002008515.1	0.692716572671291	Marmota_marmota_marmota.marMar2.1	1692
Marmot sapelovirus 1 :Marmot sapelovirus 1:ssRNA(+):Marmota himalayana:GCF_004130455.1	0.723324619787475	Marmota_marmota_marmota.marMar2.1	2381
Mammarenavirus choriomeningitidis :Mammarenavirus choriomeningitidis:ssRNA(+/-)::GCF_000851025.1	0.680951291216993	Bos_taurus_hybrid.UOA_Angus_1	3361
Influenza A virus (A/Puerto Rico/8/1934(H1N1)) :Alphainfluenzavirus influenzae:ssRNA(-)::GCF_000865725.1	0.677935952502215	Bos_taurus_hybrid.UOA_Angus_1	4789
Sewage associated gemycircularvirus 3 :Gemykibivirus sewopo1:ssDNA::GCF_000928295.1	0.703652983551492	Bos_taurus_hybrid.UOA_Angus_1	883
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584665.1	0.685311095253617	Bos_taurus_hybrid.UOA_Angus_1	626
West Nile virus :Orthoflavivirus nilense:ssRNA(+)::GCF_000861085.1	0.709642345897076	Bos_taurus_hybrid.UOA_Angus_1	4621
Vesicular stomatitis New Jersey virus :Vesiculovirus newjersey:ssRNA(-):Bos taurus:GCF_000923855.1	0.655223786881752	Bos_taurus_hybrid.UOA_Angus_1	3616
Bovine astrovirus B76/HK :Bovine astrovirus B76/HK:ssRNA(+):Bos taurus:GCF_000917375.1	0.699086263984127	Bos_taurus_hybrid.UOA_Angus_1	2877
Newbury agent 1 :Newbury 1 virus:ssRNA(+):Bos taurus:GCF_000867125.1	0.70590822040167	Bos_taurus_hybrid.UOA_Angus_1	2435
Tetraparvovirus ungulate1 :Tetraparvovirus ungulate1:ssDNA(+/-):Bos grunniens:GCF_001430475.1	0.663729093726723	Bos_taurus_hybrid.UOA_Angus_1	2136
Influenza C virus (C/Ann Arbor/1/50) :Gammainfluenzavirus influenzae:ssRNA(-)::GCF_000856665.10	0.630908299943606	Bos_taurus_hybrid.UOA_Angus_1	4266
Bovine herpesvirus type 1.1 :Varicellovirus bovinealpha1:dsDNA:Bos taurus:GCF_008777455.1	0.654860382825543	Bos_taurus_hybrid.UOA_Angus_1	39077
Bovine hokovirus 1 :Tetraparvovirus ungulate1:ssDNA(+/-)::GCF_003033335.1	0.663408133355033	Bos_taurus_hybrid.UOA_Angus_1	2136
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584565.1	0.722628145229019	Bos_taurus_hybrid.UOA_Angus_1	620
Bovine nidovirus TCH5 :Bovine nidovirus 1:ssRNA(+):Bos taurus:GCF_001021215.1	0.642087144132	Bos_taurus_hybrid.UOA_Angus_1	9737
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584615.1	0.717072098867276	Bos_taurus_hybrid.UOA_Angus_1	640
Calicivirus isolate TCG :Calicivirus isolate TCG:ssRNA(+):Bos taurus:GCF_000859525.1	0.707226894805435	Bos_taurus_hybrid.UOA_Angus_1	2435
Bovine adenovirus 2 :Ovine mastadenovirus A:dsDNA::GCF_000844185.1	0.656042636264208	Bos_taurus_hybrid.UOA_Angus_1	3019
Kimberley virus :Ephemerovirus kimberley:ssRNA(-):Bos taurus:GCF_000927315.1	0.634758464285955	Bos_taurus_hybrid.UOA_Angus_1	4627
Bovine hepacivirus :Hepacivirus bovis:ssRNA(+):Bos taurus:GCF_000972615.1	0.703318571207542	Bos_taurus_hybrid.UOA_Angus_1	2772
Bovine alphaherpesvirus 2 :Simplexvirus bovinealpha2:dsDNA:Bos taurus:GCF_021461835.1	0.670527405272039	Bos_taurus_hybrid.UOA_Angus_1	38369
Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1	0.66150209855893	Bos_taurus_hybrid.UOA_Angus_1	6111
Parvoviridae sp. :Parvoviridae sp.:ssDNA(+/-):Grus japonensis:GCF_003389935.1	0.619541431295255	Bos_taurus_hybrid.UOA_Angus_1	1140
Hayes Yard virus :Ephemerovirus hayes:ssRNA(-):Bos indicus:GCF_018583905.1	0.636548360714561	Bos_taurus_hybrid.UOA_Angus_1	4775
Orf virus :Orf virus:dsDNA::GCF_000844845.1	0.712167153465123	Bos_taurus_hybrid.UOA_Angus_1	42185
Bovine papillomavirus :Bovine papillomavirus:dsDNA:Bos taurus:GCF_002220025.1	0.660042007499231	Bos_taurus_hybrid.UOA_Angus_1	2331
Ndumu virus :Ndumu virus:ssRNA(+)::GCF_000895975.1	0.674822073907729	Bos_taurus_hybrid.UOA_Angus_1	6316
Genomoviridae sp. :Genomoviridae sp.:ssDNA:unidentified:GCF_018591265.1	0.696921118748637	Bos_taurus_hybrid.UOA_Angus_1	640
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584435.1	0.718393157967672	Bos_taurus_hybrid.UOA_Angus_1	653
Borna disease virus 1 :Orthobornavirus bornaense:ssRNA(-):Equus:GCF_002366305.1	0.659599765118087	Bos_taurus_hybrid.UOA_Angus_1	2911
Vesicular stomatitis Indiana virus :Vesiculovirus indiana:ssRNA(-):Equus caballus:GCF_002815995.1	0.661027694681666	Bos_taurus_hybrid.UOA_Angus_1	3536
Sewage associated gemycircularvirus 3 :Gemykibivirus sewopo1:ssDNA:Gallus gallus:GCF_001646055.1	0.706314298294574	Bos_taurus_hybrid.UOA_Angus_1	877
Faeces associated gemycircularvirus 22 :Gemycircularvirus bovas1:ssDNA:Bos taurus:GCF_001646495.1	0.721329793167083	Bos_taurus_hybrid.UOA_Angus_1	877
Bovine gammaherpesvirus 4 :Rhadinovirus bovinegamma4:dsDNA::GCF_000839745.1	0.665285385206763	Bos_taurus_hybrid.UOA_Angus_1	32775
Kobuvirus cattle/Kagoshima-2-24-KoV/2015/JPN :Aichivirus D:ssRNA(+):Bos taurus:GCF_001308635.1	0.767047352166997	Bos_taurus_hybrid.UOA_Angus_1	2502
Bovine astrovirus CH13 :Bovine astrovirus CH13:ssRNA(+):Bos taurus:GCF_000922275.1	0.690794661442293	Bos_taurus_hybrid.UOA_Angus_1	2991
Bos taurus papillomavirus 21 :Dyoxipapillomavirus 2:dsDNA:Bos taurus:GCF_001714415.1	0.666170591498218	Bos_taurus_hybrid.UOA_Angus_1	2239
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584595.1	0.712758098317293	Bos_taurus_hybrid.UOA_Angus_1	632
Ovine gammaherpesvirus 2 :Macavirus ovinegamma2:dsDNA:Ovis aries:GCF_000866865.1	0.741342111958826	Bos_taurus_hybrid.UOA_Angus_1	34997
Mammarenavirus choriomeningitidis :Mammarenavirus choriomeningitidis:ssRNA(+/-)::GCF_004789475.1	0.683716169580147	Bos_taurus_hybrid.UOA_Angus_1	3356
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584445.1	0.698709721766074	Bos_taurus_hybrid.UOA_Angus_1	643
Bovine alphaherpesvirus 5 :Varicellovirus bovinealpha5:dsDNA::GCF_000842385.2	0.668400046303402	Bos_taurus_hybrid.UOA_Angus_1	39713
Norwalk-like virus :Norwalk virus:ssRNA(+)::GCF_001595695.1	0.707428593232549	Bos_taurus_hybrid.UOA_Angus_1	2493
Torque teno virus :Torque teno virus:ssDNA(-)::GCF_018580245.1	0.659581386879377	Bos_taurus_hybrid.UOA_Angus_1	1044
Yunnan orbivirus :Yunnan orbivirus:dsRNA::GCF_000864365.1	0.591325858461281	Bos_taurus_hybrid.UOA_Angus_1	6376
Kobuvirus cattle/Kagoshima-1-22-KoV/2014/JPN :Aichivirus D:ssRNA(+):Bos taurus:GCF_001308755.1	0.764699871432876	Bos_taurus_hybrid.UOA_Angus_1	2484
Gemycircularvirus sp. :Gemycircularvirus sp.:ssDNA:Pipistrellus pygmaeus:GCF_003848465.1	0.689974981647396	Bos_taurus_hybrid.UOA_Angus_1	835
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584535.1	0.714553035986205	Bos_taurus_hybrid.UOA_Angus_1	622
Bovine immunodeficiency virus :Bovine immunodeficiency virus:ssRNA-RT:Bos taurus:GCF_000848165.1	0.6504031453479	Bos_taurus_hybrid.UOA_Angus_1	1681
Jingmen tick virus :Mogiana tick virus:ssRNA(+):Rhipicephalus microplus:GCF_000919875.1	0.698457014133624	Bos_taurus_hybrid.UOA_Angus_1	3268
Bovine viral diarrhea virus 1 :Pestivirus bovis:ssRNA(+)::GCF_000861245.1	0.646722276309329	Bos_taurus_hybrid.UOA_Angus_1	3988
Foot-and-mouth disease virus O :Foot-and-mouth disease virus:ssRNA(+)::GCF_002816555.1	0.742385728695535	Bos_taurus_hybrid.UOA_Angus_1	2332
Bovine leukemia virus :Bovine leukemia virus:ssRNA-RT::GCF_000853665.1	0.671946563277614	Bos_taurus_hybrid.UOA_Angus_1	3362
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584685.1	0.711137263500751	Bos_taurus_hybrid.UOA_Angus_1	658
Bovine viral diarrhea virus 3 Th/04_KhonKaen :Pestivirus brazilense:ssRNA(+):Bos taurus:GCF_000885615.1	0.648619296231825	Bos_taurus_hybrid.UOA_Angus_1	3893
Batai virus :Orthobunyavirus bataiense:ssRNA(-):Aedes curtipes:GCF_004789555.1	0.591413503505839	Bos_taurus_hybrid.UOA_Angus_1	4005
bovine rhinitis B virus 1 :Bovine rhinitis B virus:ssRNA(+):Bos taurus:GCF_000879775.1	0.704746235480189	Bos_taurus_hybrid.UOA_Angus_1	2280
Bos taurus papillomavirus 20 :Bos taurus papillomavirus 20:dsDNA:Bos taurus:GCF_001714515.1	0.670843610842612	Bos_taurus_hybrid.UOA_Angus_1	2458
Hepacivirus bovis :Hepacivirus bovis:ssRNA(+):Bos taurus:GCF_002821085.1	0.69712632194323	Bos_taurus_hybrid.UOA_Angus_1	2779
Yak enterovirus :Yak enterovirus:ssRNA(+):Bos grunniens:GCF_001618995.1	0.71616581832468	Bos_taurus_hybrid.UOA_Angus_1	2166
Bovine viral diarrhea virus 2 :Pestivirus tauri:ssRNA(+)::GCF_003029635.1	0.648483267072698	Bos_taurus_hybrid.UOA_Angus_1	3973
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584495.1	0.70971993538201	Bos_taurus_hybrid.UOA_Angus_1	656
Bovine ephemeral fever virus :Ephemerovirus febris:ssRNA(-)::GCF_000845545.1	0.617124485245987	Bos_taurus_hybrid.UOA_Angus_1	4809
Genomoviridae sp. :Genomoviridae sp.:ssDNA:Melanogrammus aeglefinus:GCF_018584575.1	0.716020892921285	Bos_taurus_hybrid.UOA_Angus_1	624
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584735.1	0.690176493886421	Bos_taurus_hybrid.UOA_Angus_1	604
Picobirnavirus sp. :Picobirnavirus sp.:dsRNA:Capreolus capreolus:GCF_004117395.1	0.664813158845845	Bos_taurus_hybrid.UOA_Angus_1	1366
Pseudocowpox virus :Pseudocowpox virus:dsDNA::GCF_000886295.1	0.717826852684475	Bos_taurus_hybrid.UOA_Angus_1	43416
Bovine picornavirus :Bopivirus A:ssRNA(+):Bos taurus:GCF_000930935.1	0.709466678691696	Bos_taurus_hybrid.UOA_Angus_1	2223
Mamastrovirus 13 :Mamastrovirus 13:ssRNA(+):Ovis aries:GCF_000855165.1	0.707392614493527	Bos_taurus_hybrid.UOA_Angus_1	2957
Akabane virus :Orthobunyavirus akabaneense:ssRNA(-)::GCF_000871205.1	0.626057303353792	Bos_taurus_hybrid.UOA_Angus_1	3976
Senecavirus A :Senecavirus A:ssRNA(+)::GCF_000881615.1	0.717266643785201	Bos_taurus_hybrid.UOA_Angus_1	2181
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584465.1	0.685080754172948	Bos_taurus_hybrid.UOA_Angus_1	638
Sclerotinia sclerotiorum dsRNA mycovirus-L :Sclerotinia sclerotiorum dsRNA mycovirus-L:dsRNA:Sclerotinia sclerotiorum:GCF_000897075.1	0.600756440712611	Bos_taurus_hybrid.UOA_Angus_1	2643
Adelaide River virus :Ephemerovirus adelaide:ssRNA(-):Bos taurus:GCF_001433545.1	0.612464688628199	Bos_taurus_hybrid.UOA_Angus_1	4719
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_003656345.1	0.692810430916189	Bos_taurus_hybrid.UOA_Angus_1	738
Norovirus GIII :Norwalk virus:ssRNA(+):Bos taurus:GCF_001595675.1	0.750092491784421	Bos_taurus_hybrid.UOA_Angus_1	2422
Peaton virus :Orthobunyavirus peachesterense:ssRNA(-)::GCF_004789295.1	0.590470580071465	Bos_taurus_hybrid.UOA_Angus_1	3976
Aichivirus B :Aichivirus B:ssRNA(+):Bos taurus:GCF_000853805.1	0.762149534987342	Bos_taurus_hybrid.UOA_Angus_1	2463
Bovine picornavirus :Bopivirus A:ssRNA(+):Bos taurus:GCF_013090065.1	0.650124840417016	Bos_taurus_hybrid.UOA_Angus_1	2341
Vesicular stomatitis Indiana virus :Vesiculovirus indiana:ssRNA(-)::GCF_000850045.1	0.661929314880094	Bos_taurus_hybrid.UOA_Angus_1	3603
Bovine papular stomatitis virus :Bovine papular stomatitis virus:dsDNA::GCF_000844045.1	0.72734339142468	Bos_taurus_hybrid.UOA_Angus_1	42505
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584505.1	0.681592889332719	Bos_taurus_hybrid.UOA_Angus_1	628
Enterovirus E :Enterovirus E:ssRNA(+)::GCF_000863205.1	0.707781584809327	Bos_taurus_hybrid.UOA_Angus_1	2175
Bovine coronavirus :Betacoronavirus 1:ssRNA(+)::GCF_000862505.1	0.645782031947876	Bos_taurus_hybrid.UOA_Angus_1	10311
Koolpinyah virus :Ephemerovirus koolpinyah:ssRNA(-):Bos taurus:GCF_001432135.1	0.597974042836148	Bos_taurus_hybrid.UOA_Angus_1	4786
Bosavirus MS-2016a :Copiparvovirus ungulate5:ssDNA(+/-):Bos taurus:GCF_002366225.2	0.6248419535061	Bos_taurus_hybrid.UOA_Angus_1	1622
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_003846485.1	0.67244586615343	Bos_taurus_hybrid.UOA_Angus_1	975
Genomoviridae sp. :Genomoviridae sp.:ssDNA:Metazoa:GCF_018584545.1	0.713598902308645	Bos_taurus_hybrid.UOA_Angus_1	611
Bovine parvovirus 3 :Erythroparvovirus ungulate1:ssDNA(+/-)::GCF_002937235.1	0.672655017478811	Bos_taurus_hybrid.UOA_Angus_1	1598
Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1	0.652749347572885	Bos_taurus_hybrid.UOA_Angus_1	4621
Respirovirus bovis :Respirovirus bovis:ssRNA(-)::GCF_000854745.1	0.586783282096697	Bos_taurus_hybrid.UOA_Angus_1	4807
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584455.1	0.720735757955843	Bos_taurus_hybrid.UOA_Angus_1	651
Guangxi orbivirus :Guangxi orbivirus:dsRNA:Bos taurus:GCF_004117355.1	0.581666881679094	Bos_taurus_hybrid.UOA_Angus_1	6265
Bovine polyomavirus 2 :Bovine polyomavirus 2:dsDNA::GCF_000927975.1	0.646973634321959	Bos_taurus_hybrid.UOA_Angus_1	2014
Gemycircularvirus sp. :Gemycircularvirus sp.:ssDNA:Grus japonensis:GCF_003848625.1	0.691080259411961	Bos_taurus_hybrid.UOA_Angus_1	613
