Abaca bunchy top virus:Abaca bunchy top virus	Musa	Abaca bunchy top virus :Abaca bunchy top virus:ssDNA(+):Musa sp.:GCF_000872625.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Gypsophila	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Hieracium	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Hippeastrum	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Hoya	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Humulus	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Iberis	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Impatiens	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Iris	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Ixeris	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Lactuca	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Leonurus	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Leuzea	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Lilium	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Lobelia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Lycium	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Lysimachia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Matricaria	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Mercurialis	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Moringa	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Myosoton	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Neohydatothrips	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Nicotiana	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Ocimum	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Osteospermum	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Oxypetalum	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Panax	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Paris	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Pelargonium	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Peperomia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Pericallis	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Perilla	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Petasites	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Petunia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Pinellia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Piperaceae	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Pisum	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Pittosporum	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Plantago	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Platycodon	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Polygonatum	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Primula	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Ranunculus	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Sesamum	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Sinningia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Solanum	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Sonchus	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Spermatophyta	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Stellaria	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Stevia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Stokesia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Streptocarpus	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Tagetes	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Thysanoptera	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Tragopogon	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Trifolium	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Tropaeolum	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Tulbaghia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Valeriana	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Vigna	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Vinca	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Xerochrysum	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Zinnia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orungo virus:Orungo virus	Homo	Orungo virus :Orungo virus:dsRNA:Homo sapiens:GCF_002829445.1
Oryctes rhinoceros nudivirus:Alphanudivirus oryrhinocerotis	Oryctes	Oryctes rhinoceros nudivirus :Alphanudivirus oryrhinocerotis:dsDNA:Oryctes rhinoceros:GCF_000880875.1
Oryctes rhinoceros nudivirus:Alphanudivirus oryrhinocerotis	Trypoxylus	Oryctes rhinoceros nudivirus :Alphanudivirus oryrhinocerotis:dsDNA:Oryctes rhinoceros:GCF_000880875.1
Oryza rufipogon alphaendornavirus:Oryza rufipogon alphaendornavirus	Oryza	Oryza rufipogon alphaendornavirus :Oryza rufipogon alphaendornavirus:dsRNA:Oryza rufipogon:GCF_000866065.1
Oryza sativa alphaendornavirus:Oryza sativa alphaendornavirus	Oryza	Oryza sativa alphaendornavirus :Oryza sativa alphaendornavirus:dsRNA:Oryza sativa:GCF_000866885.1
Oscivirus A1:Oscivirus A	Copsychus	Oscivirus A1 :Oscivirus A:ssRNA(+):Copsychus saularis:GCF_000887535.1
Oscivirus A2:Oscivirus A	Turdus	Oscivirus A2 :Oscivirus A:ssRNA(+):Turdus hortulorum:GCF_000889195.1
Osedax japonicus RNA virus 1:Osedax japonicus RNA virus 1	Osedax	Osedax japonicus RNA virus 1 :Osedax japonicus RNA virus 1:RNA:Osedax japonicus:GCF_004128075.1
Ostreococcus lucimarinus virus 1:Ostreococcus lucimarinus virus 1	Ostreococcus	Ostreococcus lucimarinus virus 1 :Ostreococcus lucimarinus virus 1:dsDNA:Ostreococcus sp. 'lucimarinus':GCF_000888835.1
Ostreococcus lucimarinus virus 2:Ostreococcus lucimarinus virus 2	Ostreococcus	Ostreococcus lucimarinus virus 2 :Ostreococcus lucimarinus virus 2:dsDNA:Ostreococcus sp. 'lucimarinus':GCF_001399285.1
Ostreococcus lucimarinus virus 7:Ostreococcus lucimarinus virus 7	Ostreococcus	Ostreococcus lucimarinus virus 7 :Ostreococcus lucimarinus virus 7:dsDNA:Ostreococcus sp. 'lucimarinus':GCF_001399225.1
Ostreococcus mediterraneus virus 1:Ostreococcus mediterraneus virus 1	Ostreococcus	Ostreococcus mediterraneus virus 1 :Ostreococcus mediterraneus virus 1:dsDNA:Ostreococcus mediterraneus:GCF_001399265.1
Ostreococcus tauri virus 2:Ostreococcus tauri virus 2	Ostreococcus	Ostreococcus tauri virus 2 :Ostreococcus tauri virus 2:dsDNA:Ostreococcus tauri:GCF_000887855.1
Ostreococcus tauri virus OtV5:Ostreococcus tauri virus OtV5	Ostreococcus	Ostreococcus tauri virus OtV5 :Ostreococcus tauri virus OtV5:dsDNA:Ostreococcus tauri:GCF_000872425.2
Otarine picobirnavirus:Otarine picobirnavirus	Sus	Otarine picobirnavirus :Otarine picobirnavirus:dsRNA:Zalophus californianus:GCF_002366265.1
Otarine picobirnavirus:Otarine picobirnavirus	Zalophus	Otarine picobirnavirus :Otarine picobirnavirus:dsRNA:Zalophus californianus:GCF_002366265.1
Otomops polyomavirus KY156:Alphapolyomavirus secomartiensseni	Otomops	Otomops polyomavirus KY156 :Alphapolyomavirus secomartiensseni:dsDNA:Otomops martiensseni:GCF_000903955.1
Otomops polyomavirus KY157:Alphapolyomavirus omartiensseni	Otomops	Otomops polyomavirus KY157 :Alphapolyomavirus omartiensseni:dsDNA:Otomops martiensseni:GCF_000903915.1
Ouango virus:Sunrhavirus ouango	Ploceus	Ouango virus :Sunrhavirus ouango:ssRNA(-):Ploceus melanocephalus:GCF_023156025.1
Ovine adenovirus 8:Ovine mastadenovirus C	Ovis	Ovine adenovirus 8 :Ovine mastadenovirus C:dsDNA:Ovis aries:GCF_013088485.1
Ovine enzootic nasal tumor virus:Ovine enzootic nasal tumor virus	Camelus	Ovine enzootic nasal tumor virus :Ovine enzootic nasal tumor virus:ssRNA-RT:Ovis aries:GCF_000861745.1
Ovine enzootic nasal tumor virus:Ovine enzootic nasal tumor virus	Capra	Ovine enzootic nasal tumor virus :Ovine enzootic nasal tumor virus:ssRNA-RT:Ovis aries:GCF_000861745.1
Ovine enzootic nasal tumor virus:Ovine enzootic nasal tumor virus	Ovis	Ovine enzootic nasal tumor virus :Ovine enzootic nasal tumor virus:ssRNA-RT:Ovis aries:GCF_000861745.1
Ovine gammaherpesvirus 2:Macavirus ovinegamma2	Alces	Ovine gammaherpesvirus 2 :Macavirus ovinegamma2:dsDNA:Ovis aries:GCF_000866865.1
Ovine gammaherpesvirus 2:Macavirus ovinegamma2	Bison	Ovine gammaherpesvirus 2 :Macavirus ovinegamma2:dsDNA:Ovis aries:GCF_000866865.1
Ovine gammaherpesvirus 2:Macavirus ovinegamma2	Bos	Ovine gammaherpesvirus 2 :Macavirus ovinegamma2:dsDNA:Ovis aries:GCF_000866865.1
Ovine gammaherpesvirus 2:Macavirus ovinegamma2	Bovidae	Ovine gammaherpesvirus 2 :Macavirus ovinegamma2:dsDNA:Ovis aries:GCF_000866865.1
Ovine gammaherpesvirus 2:Macavirus ovinegamma2	Bubalus	Ovine gammaherpesvirus 2 :Macavirus ovinegamma2:dsDNA:Ovis aries:GCF_000866865.1
Ovine gammaherpesvirus 2:Macavirus ovinegamma2	Capra	Ovine gammaherpesvirus 2 :Macavirus ovinegamma2:dsDNA:Ovis aries:GCF_000866865.1
Ovine gammaherpesvirus 2:Macavirus ovinegamma2	Capreolus	Ovine gammaherpesvirus 2 :Macavirus ovinegamma2:dsDNA:Ovis aries:GCF_000866865.1
Ovine gammaherpesvirus 2:Macavirus ovinegamma2	Cervus	Ovine gammaherpesvirus 2 :Macavirus ovinegamma2:dsDNA:Ovis aries:GCF_000866865.1
Ovine gammaherpesvirus 2:Macavirus ovinegamma2	Elaphurus	Ovine gammaherpesvirus 2 :Macavirus ovinegamma2:dsDNA:Ovis aries:GCF_000866865.1
Ovine gammaherpesvirus 2:Macavirus ovinegamma2	Equus	Ovine gammaherpesvirus 2 :Macavirus ovinegamma2:dsDNA:Ovis aries:GCF_000866865.1
Ovine gammaherpesvirus 2:Macavirus ovinegamma2	Ovis	Ovine gammaherpesvirus 2 :Macavirus ovinegamma2:dsDNA:Ovis aries:GCF_000866865.1
Ovine gammaherpesvirus 2:Macavirus ovinegamma2	Rusa	Ovine gammaherpesvirus 2 :Macavirus ovinegamma2:dsDNA:Ovis aries:GCF_000866865.1
Ovine gammaherpesvirus 2:Macavirus ovinegamma2	Sus	Ovine gammaherpesvirus 2 :Macavirus ovinegamma2:dsDNA:Ovis aries:GCF_000866865.1
Ovine hokovirus:Tetraparvovirus ungulate4	Ovis	Ovine hokovirus :Tetraparvovirus ungulate4:ssDNA(+/-):Ovis aries:GCF_002827545.1
Ovine lentivirus:Ovine lentivirus	Capra	Ovine lentivirus :Ovine lentivirus:ssRNA-RT::GCF_000849165.1
Ovine lentivirus:Ovine lentivirus	Ovis	Ovine lentivirus :Ovine lentivirus:ssRNA-RT::GCF_000849165.1
Ovine mastadenovirus A:Ovine mastadenovirus A	Ovis	Ovine mastadenovirus A :Ovine mastadenovirus A:dsDNA::GCF_000885895.1
Ovine picornavirus:Ovine picornavirus	Ovis	Ovine picornavirus :Ovine picornavirus:ssRNA(+):Ovis aries:GCF_900692495.1
Ovis aries papillomavirus 3:Dyokappapapillomavirus 1	Ovis	Ovis aries papillomavirus 3 :Dyokappapapillomavirus 1:dsDNA:Ovis aries:GCF_002826845.1
Oxalis corniculata genomoviridae:Gemycircularvirus oxcor1	Oxalis	Oxalis corniculata genomoviridae :Gemycircularvirus oxcor1:ssDNA:Oxalis corniculata:GCF_018591065.1
Oxalis yellow vein virus:Oxalis yellow vein virus	Oxalis	Oxalis yellow vein virus :Oxalis yellow vein virus:ssDNA(+/-):Oxalis debilis:GCF_000928355.1
Oxybasis rubra mitovirus 1:Duamitovirus oxru1	Oxybasis	Oxybasis rubra mitovirus 1 :Duamitovirus oxru1:ssRNA(+):Oxybasis rubra:GCF_023119465.1
Oxyplax ochracea nucleopolyhedrovirus:Alphabaculovirus oxochraceae	Oxyplax	Oxyplax ochracea nucleopolyhedrovirus :Alphabaculovirus oxochraceae:dsDNA:Oxyplax ochracea:GCF_004788315.1
Oyster mushroom spherical virus:Oyster mushroom spherical virus	Pleurotus	Oyster mushroom spherical virus :Oyster mushroom spherical virus:ssRNA(+):Pleurotus ostreatus:GCF_000854505.1
Oz virus:Thogotovirus ozense	Amblyomma	Oz virus :Thogotovirus ozense:ssRNA(-):Amblyomma testudinarium:GCF_004117175.1
Pacific black duck chaphamaparvovirus 1:Pacific black duck chaphamaparvovirus 1	Anas	Pacific black duck chaphamaparvovirus 1 :Pacific black duck chaphamaparvovirus 1:ssDNA(+/-):Anas superciliosa:GCF_029885275.1
Pacific coast tick nairovirus:Orthonairovirus dermacentoris	Dermacentor	Pacific coast tick nairovirus :Orthonairovirus dermacentoris:ssRNA(-):Dermacentor occidentalis:GCF_018594895.1
Pacific coast tick phlebovirus:Pacific coast tick phlebovirus	Dermacentor	Pacific coast tick phlebovirus :Pacific coast tick phlebovirus:ssRNA(+/-):Dermacentor occidentalis:GCF_013086945.1
Pacific flying fox associated cyclovirus-1:Cyclovirus peka	Pteropus	Pacific flying fox associated cyclovirus-1 :Cyclovirus peka:ssDNA(+/-):Pteropus tonganus:GCF_002819825.1
Pacific flying fox associated cyclovirus-2:Cyclovirus pea	Pteropus	Pacific flying fox associated cyclovirus-2 :Cyclovirus pea:ssDNA(+/-):Pteropus tonganus:GCF_002819845.1
Pacific flying fox associated cyclovirus-3:Cyclovirus pekapeka	Pteropus	Pacific flying fox associated cyclovirus-3 :Cyclovirus pekapeka:ssDNA(+/-):Pteropus tonganus:GCF_002819865.1
Pacific flying fox faeces associated gemycircularvirus-10:Gemycircularvirus ptero1	Pteropus	Pacific flying fox faeces associated gemycircularvirus-10 :Gemycircularvirus ptero1:ssDNA:Pteropus tonganus:GCF_002825765.1
Pacific flying fox faeces associated gemycircularvirus-12:Gemykibivirus ptero1	Pteropus	Pacific flying fox faeces associated gemycircularvirus-12 :Gemykibivirus ptero1:ssDNA:Pteropus tonganus:GCF_002826045.1
Pacific flying fox faeces associated gemycircularvirus-1:Gemygorvirus ptero1	Pteropus	Pacific flying fox faeces associated gemycircularvirus-1 :Gemygorvirus ptero1:ssDNA:Pteropus tonganus:GCF_002825985.1
Pacific flying fox faeces associated gemycircularvirus-2:Gemycircularvirus ptero2	Pteropus	Pacific flying fox faeces associated gemycircularvirus-2 :Gemycircularvirus ptero2:ssDNA:Pteropus tonganus:GCF_002825785.1
Pacific flying fox faeces associated gemycircularvirus-6:Gemykolovirus ptero1	Pteropus	Pacific flying fox faeces associated gemycircularvirus-6 :Gemykolovirus ptero1:ssDNA:Pteropus tonganus:GCF_002826105.1
Pacific flying fox faeces associated gemycircularvirus-7:Gemykolovirus ptero2	Pteropus	Pacific flying fox faeces associated gemycircularvirus-7 :Gemykolovirus ptero2:ssDNA:Pteropus tonganus:GCF_002826125.1
Pacific salmon nidovirus:Alphapironavirus bona	Oncorhynchus	Pacific salmon nidovirus :Alphapironavirus bona:ssRNA(+):Oncorhynchus tshawytscha:GCF_023124525.1
Pacui virus:Pacuvirus pacuiense	Oryzomys	Pacui virus :Pacuvirus pacuiense:ssRNA(-):Oryzomys sp.:GCF_004789735.1
Pagoda yellow mosaic associated virus:Badnavirus tessellostyphnolobii	Styphnolobium	Pagoda yellow mosaic associated virus :Badnavirus tessellostyphnolobii:dsDNA-RT:Styphnolobium japonicum:GCF_000923515.1
Paguma larvata circovirus:Circovirus civet	Paguma	Paguma larvata circovirus :Circovirus civet:ssDNA(+/-):Paguma larvata:GCF_004130795.1
Paguma larvata torque teno virus:Torque teno virus	Paguma	Paguma larvata torque teno virus :Torque teno virus:ssDNA(-):Paguma larvata:GCF_018582655.1
Paguma larvata torque teno virus:Torque teno virus	Paguma	Paguma larvata torque teno virus :Torque teno virus:ssDNA(-):Paguma larvata:GCF_018582685.1
Paguma larvata torque teno virus:Torque teno virus	Paguma	Paguma larvata torque teno virus :Torque teno virus:ssDNA(-):Paguma larvata:GCF_018582695.1
Paguma larvata torque teno virus:Torque teno virus	Paguma	Paguma larvata torque teno virus :Torque teno virus:ssDNA(-):Paguma larvata:GCF_018582705.1
Paguma larvata torque teno virus:Torque teno virus	Paguma	Paguma larvata torque teno virus :Torque teno virus:ssDNA(-):Paguma larvata:GCF_018582715.1
